image_idx_0_based,image_z_1_based,png_path
5,6,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z006.png
12,13,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z013.png
13,14,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z014.png
14,15,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z015.png
15,16,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z016.png
16,17,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z017.png
17,18,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z018.png
18,19,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z019.png
19,20,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z020.png
20,21,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z021.png
32,33,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z033.png
33,34,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z034.png
34,35,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z035.png
35,36,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z036.png
103,104,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z104.png
104,105,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z105.png
105,106,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z106.png
107,108,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z108.png
108,109,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z109.png
110,111,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z111.png
111,112,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z112.png
127,128,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z128.png
128,129,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z129.png
131,132,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z132.png
132,133,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z133.png
133,134,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z134.png
134,135,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z135.png
135,136,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z136.png
136,137,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z137.png
137,138,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z138.png
138,139,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z139.png
139,140,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z140.png
140,141,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z141.png
141,142,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z142.png
142,143,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z143.png
143,144,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z144.png
144,145,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z145.png
145,146,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z146.png
146,147,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z147.png
147,148,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z148.png
148,149,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z149.png
149,150,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z150.png
150,151,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z151.png
151,152,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z152.png
152,153,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z153.png
162,163,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z163.png
163,164,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z164.png
164,165,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z165.png
165,166,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z166.png
166,167,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z167.png
