image_idx_0_based,image_z_1_based,png_path
189,190,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z190.png
190,191,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z191.png
191,192,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z192.png
192,193,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z193.png
193,194,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z194.png
194,195,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z195.png
195,196,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z196.png
196,197,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z197.png
197,198,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z198.png
198,199,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z199.png
199,200,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z200.png
200,201,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z201.png
201,202,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z202.png
203,204,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z204.png
204,205,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z205.png
210,211,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z211.png
211,212,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z212.png
212,213,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z213.png
213,214,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z214.png
221,222,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z222.png
222,223,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z223.png
223,224,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z224.png
224,225,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z225.png
225,226,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z226.png
226,227,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z227.png
285,286,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z286.png
286,287,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z287.png
287,288,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z288.png
288,289,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z289.png
292,293,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z293.png
293,294,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z294.png
