image_idx_0_based,image_z_1_based,png_path
60,61,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z061.png
61,62,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z062.png
62,63,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z063.png
63,64,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z064.png
64,65,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z065.png
65,66,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z066.png
66,67,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z067.png
67,68,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z068.png
68,69,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z069.png
69,70,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z070.png
71,72,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z072.png
72,73,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z073.png
79,80,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z080.png
84,85,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z085.png
85,86,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z086.png
86,87,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z087.png
87,88,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z088.png
88,89,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z089.png
89,90,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z090.png
191,192,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z192.png
195,196,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z196.png
196,197,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z197.png
200,201,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z201.png
204,205,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z205.png
210,211,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z211.png
211,212,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z212.png
212,213,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z213.png
222,223,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z223.png
223,224,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z224.png
224,225,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z225.png
225,226,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z226.png
282,283,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z283.png
285,286,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z286.png
286,287,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z287.png
287,288,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z288.png
288,289,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z289.png
289,290,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z290.png
290,291,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z291.png
291,292,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z292.png
292,293,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z293.png
293,294,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z294.png
294,295,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z295.png
295,296,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z296.png
296,297,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z297.png
297,298,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z298.png
