image_idx_0_based,image_z_1_based,png_path
58,59,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z059.png
59,60,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z060.png
60,61,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z061.png
61,62,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z062.png
62,63,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z063.png
63,64,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z064.png
64,65,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z065.png
65,66,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z066.png
66,67,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z067.png
67,68,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z068.png
68,69,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z069.png
69,70,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z070.png
70,71,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z071.png
71,72,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z072.png
72,73,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z073.png
73,74,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z074.png
79,80,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z080.png
80,81,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z081.png
81,82,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z082.png
82,83,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z083.png
83,84,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z084.png
84,85,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z085.png
85,86,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z086.png
86,87,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z087.png
87,88,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z088.png
88,89,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z089.png
89,90,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z090.png
90,91,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z091.png
91,92,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z092.png
118,119,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z119.png
192,193,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z193.png
194,195,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z195.png
197,198,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z198.png
198,199,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z199.png
199,200,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z200.png
201,202,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z202.png
203,204,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z204.png
205,206,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z206.png
209,210,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z210.png
213,214,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z214.png
267,268,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z268.png
268,269,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z269.png
269,270,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z270.png
273,274,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z274.png
274,275,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z275.png
275,276,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z276.png
276,277,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z277.png
277,278,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z278.png
282,283,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z283.png
283,284,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z284.png
