image_idx_0_based,image_z_1_based,png_path
59,60,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z060.png
60,61,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z061.png
61,62,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z062.png
62,63,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z063.png
63,64,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z064.png
64,65,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z065.png
65,66,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z066.png
66,67,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z067.png
67,68,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z068.png
68,69,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z069.png
69,70,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z070.png
70,71,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z071.png
71,72,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z072.png
72,73,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z073.png
73,74,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z074.png
79,80,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z080.png
80,81,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z081.png
81,82,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z082.png
82,83,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z083.png
83,84,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z084.png
84,85,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z085.png
85,86,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z086.png
86,87,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z087.png
87,88,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z088.png
88,89,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z089.png
89,90,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z090.png
90,91,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z091.png
91,92,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z092.png
189,190,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z190.png
193,194,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z194.png
194,195,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z195.png
202,203,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z203.png
203,204,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z204.png
208,209,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z209.png
209,210,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z210.png
214,215,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z215.png
215,216,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z216.png
216,217,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z217.png
217,218,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z218.png
218,219,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z219.png
219,220,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z220.png
221,222,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z222.png
226,227,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z227.png
227,228,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z228.png
228,229,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z229.png
229,230,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z230.png
267,268,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z268.png
268,269,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z269.png
269,270,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z270.png
271,272,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z272.png
